None1,Number,None2,Name,Accepted,Submission
0,1663,-1,"The Counting Problem",264,632
1,1664,-1,"Different Digits",609,1971
0,1665,-1,"That Nice Euler Circuit",151,299
1,1666,-1,"The Floor Bricks",24,187
0,1667,-1,"The Rotation Game",1231,3058
1,1668,-1,"Islands and Bridges ",150,473
0,1669,-1,"Jamie's Contact Groups ",436,1054
1,1671,-1,"Phone List",10805,34014
0,1672,-1,"Cuckoo Hashing",182,338
1,1673,-1,"Optimal Parking",2992,3584
0,1674,-1,"Copying DNA",67,292
1,1675,-1,"Circle of Debt",15,138
0,1676,-1,"Full Tank?",272,644
1,1677,-1,"Nested Dolls",1417,4588
0,1678,-1,"Shopaholic",2448,4637
1,1679,-1,"Moogle",120,508
0,1680,-1,"Cheesy Chess",160,450
1,1681,-1,"Frobenius",215,353
0,1682,-1,"Mineshaft",5,89
1,1683,-1,"Colour sequence",329,561
0,1684,-1,"Projects",123,342
1,1685,-1,"Booksort",391,744
0,1686,-1,"Oulipo",16679,43960
1,1687,-1,"Lucky Light",203,558
0,1688,-1,"Sightseeing",810,1944
1,1689,-1,"Alien’s Necklace",551,1937
0,1690,-1,"Bus System",3117,11437
1,1691,-1,"Chinese Chess",263,997
0,1692,-1,"Destroy the Well of Life",548,1306
1,1693,-1,"Eat the Trees",3035,5902
0,1694,-1,"Final Challenge",0,151
1,1695,-1,"GCD",8333,21807
0,1696,-1,"Help the People Been Trapped",34,205
1,1697,-1,"Iron Chain",118,409
0,1698,-1,"Just a Hook",30210,66398
1,1699,-1,"The comment in cpp",65,539
1,1701,-1,"ACMer",3102,6558
0,1702,-1,"ACboy needs your help again!",11587,23797
1,1703,-1,"PBD",623,1552
0,1704,-1,"Rank",1526,4183
1,1705,-1,"Count the grid",392,959
0,1706,-1,"The diameter of graph",115,517
1,1707,-1,"Spring-outing Decision",357,1032
0,1708,-1,"Fibonacci String",3419,10100
1,1709,-1,"The Balance",4501,10703
0,1710,-1,"Binary Tree Traversals",8330,20464
1,1711,-1,"Number Sequence",26946,67585
0,1712,-1,"ACboy needs your help",6628,12146
1,1713,-1,"相遇周期",3211,6709
0,1714,-1,"RedField",527,1376
1,1715,-1,"大菲波数",10340,28987
0,1716,-1,"排列2",7904,25038
1,1717,-1,"小数化分数2",3340,8205
0,1718,-1,"Rank",3224,8861
1,1719,-1,"Friend",1793,3445
0,1720,-1,"A+B Coming",13783,21885
1,1721,-1,"Bother",585,754
0,1722,-1,"Cake",4595,9655
1,1723,-1,"Distribute Message",1382,2749
0,1724,-1,"Ellipse",1755,3797
1,1725,-1,"Find minimal sum",637,938
0,1726,-1,"God’s cutter",191,436
1,1727,-1,"Hastiness",829,2261
0,1728,-1,"逃离迷宫",11580,47205
1,1729,-1,"Stone Game",1770,5006
0,1730,-1,"Northcott Game",2933,6077
1,1731,-1,"Bob and Alice’s Meet",44,582
0,1732,-1,"Push Box",791,1913
1,1733,-1,"Escape",565,1681
0,1734,-1,"Power Word",3,288
1,1735,-1,"字数统计",1622,5536
0,1736,-1,"美观化文字",1647,8097
1,1753,-1,"大明A+B",6853,18585
0,1754,-1,"I Hate It",55609,160385
1,1755,-1,"A Number Puzzle",675,2132
0,1756,-1,"Cupid's Arrow",1426,4150
1,1757,-1,"A Simple Math Problem",5887,9476
0,1758,-1,"Two Brothers",63,712
1,1759,-1,"Matrix Revolution",113,449
0,1760,-1,"A New Tetris Game",1021,2053
1,1761,-1,"Spring-outing Decision(2)",118,475
0,1785,-1,"You Are All Excellent",2524,7259
1,1786,-1,"Tempter of the Bone again",236,656
0,1787,-1,"GCD Again",2864,6175
1,1788,-1,"Chinese remainder theorem again",2109,4695
0,1789,-1,"Doing Homework again",15299,26646
1,1790,-1,"10_1006 Problem F",0,304
0,1791,-1,"Where is the little Jgshining?",137,391
1,1792,-1,"A New Change Problem",1238,1896
0,1793,-1,"Minimal search cost",183,518
1,1794,-1,"方格填数",336,1016
0,1795,-1,"The least one",390,923
1,1796,-1,"How many integers can you find",4624,15229
0,1797,-1,"Match the string",288,870
1,1798,-1,"Tell me the area",1418,4464
0,1799,-1,"循环多少次？",3255,8487
1,1801,-1,"Annoying painting tool",416,620
0,1802,-1,"Black and white painting",362,631
1,1803,-1,"Cylinder",276,667
0,1804,-1,"Deli Deli",1525,2836
1,1805,-1,"Expressions",295,673
0,1806,-1,"Frequent values",1049,2801
1,1807,-1,"Grocery store",15,438
0,1808,-1,"Halloween treats",946,2341
1,1809,-1,"A New Tetris Game(2)",464,1228
0,1810,-1,"Rating of Tetris",165,875
1,1811,-1,"Rank of Tetris",4871,17097
0,1812,-1,"Count the Tetris",1062,3916
1,1813,-1,"Escape from Tetris",612,2156
0,1814,-1,"Peaceful Commission",2530,8334
1,1815,-1,"Building roads",761,2421
0,1816,-1,"Get Luffy Out *",625,1441
1,1817,-1,"Necklace of Beads",533,1477
0,1818,-1,"It's not a Bug, It's a Feature!",231,410
1,1819,-1,"Bishops",29,302
0,1820,-1,"Little Bishops",165,404
1,1821,-1,"Get The Treasure",9,223
0,1822,-1,"Earn more money",113,295
1,1823,-1,"Luck and Love",2532,9809
0,1824,-1,"Let's go home",1437,3301
1,1825,-1,"Work, work",36,390
0,1826,-1,"Happy Birthday",60,384
1,1827,-1,"Summer Holiday",3140,7492
0,1828,-1,"Picture ",3941,9056
1,1829,-1,"A Bug's Life ",7685,24262
0,1836,-1,"Another Convex Polygon Problem",67,561
1,1837,-1,"Breweries",17,331
0,1838,-1,"Chessboard",281,825
1,1839,-1,"Delay Constrained Maximum Capacity Path",1124,3192
0,1840,-1,"Equations",949,2203
1,1841,-1,"Find the Shortest Common Superstring",734,2615
0,1842,-1,"Gorilla.bas",36,410
1,1843,-1,"Horizontal and Vertical Rays",122,375
0,1844,-1,"Intermediate Rounds for Multicasting",14,200
1,1845,-1,"Jimmy’s Assignment",1125,2969
0,1846,-1,"Brave Game",15777,23066
1,1847,-1,"Good Luck in CET-4 Everybody!",12820,20524
0,1848,-1,"Fibonacci again and again",8017,17892
1,1849,-1,"Rabbit and Grass",4958,6494
0,1850,-1,"Being a Good Boy in Spring Festival",7968,12923
1,1851,-1,"A Simple Game",1279,2036
0,1852,-1,"Beijing 2008",730,1682
1,1853,-1,"Cyclic Tour",1938,3727
0,1854,-1,"Q-Sequence",385,877
1,1855,-1,"Expressions",19,260
0,1856,-1,"More is better",15940,45774
1,1857,-1,"Word Puzzle",252,967
0,1858,-1,"Max Partial Value I",455,1122
1,1859,-1,"最小长方形",7475,14075
0,1860,-1,"统计字符",11044,18676
1,1861,-1,"游船出租",3595,10317
0,1862,-1,"EXCEL排序",10758,31397
1,1863,-1,"畅通工程",24417,54629
0,1864,-1,"最大报销额",13031,41823
1,1865,-1,"1sting",3216,8209
0,1866,-1,"A + B forever!",424,1563
1,1867,-1,"A + B for you again",2790,11199
0,1868,-1,"Consecutive sum",862,1827
1,1869,-1,"六度分离",7279,18165
0,1870,-1,"愚人节的礼物",12023,21314
1,1871,-1,"无题",2228,5062
0,1872,-1,"稳定排序",4525,12399
1,1873,-1,"看病要排队",11183,26761
0,1874,-1,"畅通工程续",37328,97077
1,1875,-1,"畅通工程再续",18636,54644
0,1876,-1,"机器人系列2",376,1557
1,1877,-1,"又一版 A+B",9132,23378
0,1878,-1,"欧拉回路",9390,24103
1,1879,-1,"继续畅通工程",15833,38394
0,1880,-1,"魔咒词典",5483,23075
1,1881,-1,"毕业bg",2379,6368
0,1882,-1,"Strange Billboard",446,1020
1,1883,-1,"Phone Cell",281,794
0,1884,-1,"Hexagonal Parcels",65,206
1,1885,-1,"Key Task",1268,2967
0,1886,-1,"Gates of Logic",56,468
1,1887,-1,"Weird Numbers",190,606
0,1888,-1,"Rectangular Polygons",137,402
1,1889,-1,"Reaux! Sham! Beaux! ",177,603
0,1890,-1,"Robotic Sort",3008,6887
1,1891,-1,"Tough Water Level",6,135
0,1892,-1,"See you~",2672,8695
1,1893,-1,"Sibonacci Numbers",368,1051
0,1894,-1,"String Compare",988,3636
1,1895,-1,"Sum Zero",347,1239
0,1896,-1,"Stones",4272,6481
1,1897,-1,"SnowWolf's Wine Shop",216,629
0,1898,-1,"Sempr == The Best Problem Solver?",1820,2767
1,1899,-1,"Sum the K-th's",63,380
1,1901,-1,"Smeech",147,655
0,1902,-1,"The Dragon of Loowater",895,2297
1,1903,-1,"Exchange Rates",204,515
0,1904,-1,"Conformity",311,781
1,1905,-1,"Pseudoprime numbers",2099,4392
0,1906,-1,"Carpool(粗体部分为修正过的地方)",12,141
1,1907,-1,"John",4496,7943
0,1908,-1,"Double Queue",820,1639
1,1909,-1,"‘JBC’",33,349
0,1910,-1,"Loan Scheduling",92,199
1,1911,-1,"Showstopper",99,258
0,1912,-1,"Highway",152,434
1,1913,-1,"Computers",377,878
0,1914,-1,"The Stable Marriage Problem",758,1629
1,1915,-1,"Arne Saknussemm",211,762
0,1916,-1,"Hardware",79,230
1,1918,-1,"Frogger",11,291
0,1919,-1,"Gallup",12,138
1,1920,-1,"Jackpot",130,244
0,1922,-1,"Subway planning",126,222
1,1923,-1,"Exploding CPU",90,271
0,1924,-1,"CIVIC DILL MIX",215,405
1,1925,-1,"A Foldy but a Goody",67,179
0,1926,-1,"Give Me an E",93,280
1,1927,-1,"Lemmings, Lemmings Everywhere. But Not For Long.",9,83
0,1928,-1,"Once Around the Lock",17,208
1,1929,-1,"A Puzzling Problem",16,187
0,1930,-1,"And Now, a Remainder from Our Sponsor",650,1404
1,1931,-1,"Target Practice",11,115
0,1932,-1,"Ambiguous Codes",15,197
1,1933,-1,"Ballroom Lights",5,86
0,1934,-1,"Car Plates Competition",124,506
1,1935,-1,"Drop the Triples",21,238
0,1936,-1,"Emoticons :-)",143,414
1,1937,-1,"Finding Seats",554,1520
0,1938,-1,"Galou is back!",28,194
1,1939,-1,"He is offside!",444,738
0,1940,-1,"ICPC Scoreboard",132,606
1,1941,-1,"Justice League",146,387
0,1942,-1,"Pizza delivery",37,180
1,1943,-1,"Ball bearings",142,297
0,1944,-1,"S-Nim",891,1502
1,1945,-1,"Sylvester construction",45,147
0,1946,-1,"Who owns the Amiga?",5,174
1,1947,-1,"Lazy Evaluation",3,187
0,1949,-1,"Tourist",78,317
1,1950,-1,"Bridging signals",3475,5659
0,1951,-1,"Vase collection",119,282
1,1952,-1,"Gladiators",13,85
0,1953,-1,"Who’s the boss?",32,192
1,1954,-1,"Subway tree systems",145,347
0,1955,-1,"Prison rearrangement",86,215
1,1956,-1,"Sightseeing tour",376,828
0,1957,-1,"A number game",39,264
1,1958,-1,"Word Encoding",8,154
0,1959,-1,"Watchdog",64,174
1,1960,-1,"Taxi Cab Scheme",276,437
0,1961,-1,"Pseudo-random Numbers",15,347
1,1962,-1,"Card Game Cheater",333,536
0,1963,-1,"Investment",768,1779
1,1964,-1,"Pipes",592,1171
0,1965,-1,"SETI",86,259
1,1966,-1,"Minimax Triangulation",76,144
0,1967,-1,"Sudoku",84,442
1,1968,-1,"The SetStack Computer",141,637
0,1969,-1,"Pie",9769,29472
1,1970,-1,"Ticket to Ride",48,178
0,1971,-1,"The Bookcase",67,196
1,1972,-1,"Printer Queue",275,579
0,1973,-1,"Prime Path",972,1549
1,1974,-1,"Lineland's Airport",3,99
0,1975,-1,"Leonardo’s Notebook",124,230
1,1976,-1,"Software Version",3511,5279
0,1977,-1,"Consecutive sum II",1978,3908
1,1978,-1,"How many ways",5375,9416
0,1979,-1,"Fill the blanks",211,552
1,1980,-1,"Game！just a game!",0,193
0,1981,-1,"A Special Text Editor",456,1402
1,1982,-1,"Kaitou Kid - The Phantom Thief (1)",2425,5831
0,1983,-1,"Kaitou Kid - The Phantom Thief (2)",694,1779
1,1984,-1,"Mispelling4",2069,3079
0,1985,-1,"Conversions",2208,3987
1,1986,-1,"Encoding",534,1493
0,1987,-1,"Decoding",306,1006
1,1988,-1,"Flipping Burned Pancakes",229,698
0,1990,-1,"Monkey Vines",286,539
1,1991,-1,"Model Rocket Height",36,233
0,1992,-1,"Tiling a Grid With Dominoes",710,922
1,1993,-1,"Spatial Concepts Test",61,239
0,1994,-1,"利息计算",6235,9226
1,1995,-1,"汉诺塔V",6826,10844
0,1996,-1,"汉诺塔VI",4356,5837
1,1997,-1,"汉诺塔VII",1747,2800
0,1998,-1,"奇数阶魔方",3188,5655
1,1999,-1,"不可摸数",6182,23980
1,2001,-1,"计算两点间的距离",139913,418761
0,2002,-1,"计算球体积",123035,321214
1,2003,-1,"求绝对值",123075,255057
0,2004,-1,"成绩转换",120491,282761
1,2005,-1,"第几天？",103761,303826
0,2006,-1,"求奇数的乘积",110900,188003
1,2007,-1,"平方和与立方和",101707,321470
0,2008,-1,"数值统计",96282,207094
1,2009,-1,"求数列的和",95464,162069
0,2010,-1,"水仙花数",106505,389449
1,2011,-1,"多项式求和",86209,154100
0,2012,-1,"素数判定",94673,267197
1,2013,-1,"蟠桃记",91360,124873
0,2014,-1,"青年歌手大奖赛_评委会打分",82224,168882
1,2015,-1,"偶数求和",70475,174012
0,2016,-1,"数据的交换输出",73672,200776
1,2017,-1,"字符串统计",87574,159614
0,2018,-1,"母牛的故事",85338,173008
1,2019,-1,"数列有序!",71943,178562
0,2020,-1,"绝对值排序 ",74338,158375
1,2021,-1,"发工资咯：）",64473,123685
0,2022,-1,"海选女主角",52735,122378
1,2023,-1,"求平均成绩",55071,252405
0,2024,-1,"C语言合法标识符",55204,146905
1,2025,-1,"查找最大元素",58475,112902
0,2026,-1,"首字母变大写",62195,114684
1,2027,-1,"统计元音",55044,147585
0,2028,-1,"Lowest Common Multiple Plus",47528,114743
1,2029,-1,"Palindromes _easy version",48681,80937
0,2030,-1,"汉字统计",47017,87825
1,2031,-1,"进制转换",52630,97692
0,2032,-1,"杨辉三角",55342,143390
1,2033,-1,"人见人爱A+B",55201,85328
0,2034,-1,"人见人爱A-B",40925,145300
1,2035,-1,"人见人爱A^B",53685,81242
0,2036,-1,"改革春风吹满地",31894,63090
1,2037,-1,"今年暑假不AC",63434,120219
0,2039,-1,"三角形",57922,182007
1,2040,-1,"亲和数",46932,78582
0,2041,-1,"超级楼梯",61893,120735
1,2042,-1,"不容易系列之二",43569,54369
0,2043,-1,"密码",40720,101988
1,2044,-1,"一只小蜜蜂...",51613,147252
0,2045,-1,"不容易系列之(3)—— LELE的RPG难题",37692,95026
1,2046,-1,"骨牌铺方格",45330,94588
0,2047,-1,"阿牛的EOF牛肉串",30631,63817
1,2048,-1,"神、上帝以及老天爷",29252,74307
0,2049,-1,"不容易系列之(4)——考新郎",25736,70377
1,2050,-1,"折线分割平面",36780,56345
0,2051,-1,"Bitset",29957,41332
1,2052,-1,"Picture",26565,55556
0,2053,-1,"Switch Game",19954,32698
1,2054,-1,"A == B ?",29147,175750
0,2055,-1,"An easy problem",30752,47837
1,2056,-1,"Rectangles",13986,42074
0,2057,-1,"A + B Again",22080,53869
1,2058,-1,"The sum problem",13567,44447
0,2059,-1,"龟兔赛跑",11521,32230
1,2060,-1,"Snooker",9349,22684
0,2061,-1,"Treasure the new start, freshmen!",9810,34016
1,2062,-1,"Subset sequence",5727,13460
0,2063,-1,"过山车",19527,46659
1,2064,-1,"汉诺塔III",16702,34540
0,2065,-1,"\"红色病毒\"问题",5716,14293
1,2066,-1,"一个人的旅行",24343,72785
0,2067,-1,"小兔的棋盘",10000,20079
1,2068,-1,"RPG的错排",9288,23151
0,2069,-1,"Coin Change",12780,35625
1,2070,-1,"Fibbonacci Number",20232,45795
0,2071,-1,"Max Num",23669,41262
1,2072,-1,"单词数",27462,104240
0,2073,-1,"无限的路",9473,17080
1,2074,-1,"叠筐",9893,37489
0,2075,-1,"A|B?",26672,36143
1,2076,-1,"夹角有多大(题目已修改,注意读题)",11699,29581
0,2077,-1,"汉诺塔IV",10791,15682
1,2078,-1,"复习时间",12303,17302
0,2079,-1,"选课时间",8066,11147
1,2080,-1,"夹角有多大II",10730,20992
0,2081,-1,"手机短号",33771,56117
1,2082,-1,"找单词",9704,14317
0,2083,-1,"简易版之最短距离",15146,33639
1,2084,-1,"数塔",49950,87601
0,2085,-1,"核反应堆",13972,32001
1,2086,-1,"A1 = ?",8944,14703
0,2087,-1,"剪花布条",30401,49856
1,2088,-1,"Box of Bricks",9084,29125
0,2089,-1,"不要62",37471,89869
1,2090,-1,"算菜价",22108,46444
0,2091,-1,"空心三角形",22404,86084
1,2092,-1,"整数解",20963,60184
0,2093,-1,"考试排名",10894,33311
1,2094,-1,"产生冠军",16858,37312
0,2095,-1,"find your present (2)",15058,38569
1,2096,-1,"小明A+B",34547,72811
0,2097,-1,"Sky数",23439,42705
1,2098,-1,"分拆素数和",29759,66376
0,2099,-1,"整除的尾数",28665,66975
1,2101,-1,"A + B Problem Too",18405,25264
0,2102,-1,"A计划",11113,44716
1,2103,-1,"Family planning",4369,16999
0,2104,-1,"hide handkerchief",7001,16979
1,2105,-1,"The Center of Gravity",4757,8313
0,2106,-1,"decimal system",4036,6966
1,2107,-1,"Founding of HDU",9873,15310
0,2108,-1,"Shape of HDU",5713,12352
1,2109,-1,"Fighting for HDU",9119,18090
0,2110,-1,"Crisis of HDU",2553,8250
1,2111,-1,"Saving HDU",9542,22277
0,2112,-1,"HDU Today",12371,52262
1,2113,-1,"Secret Number",6489,15747
0,2114,-1,"Calculate S(n)",5599,15944
1,2115,-1,"I Love This Game",3439,10123
0,2116,-1,"Has the sum exceeded",1242,5451
1,2117,-1,"Just a Numble",2337,4604
0,2118,-1,"Mouse",308,1059
1,2119,-1,"Matrix",1961,4161
0,2120,-1,"Ice_cream's world I",1623,2863
1,2121,-1,"Ice_cream’s world II",2493,9290
0,2122,-1,"Ice_cream’s world III",1073,3053
1,2123,-1,"An easy problem",7345,10778
0,2124,-1,"Repair the Wall",4158,8966
1,2125,-1,"Local area network",389,1154
0,2126,-1,"Buy the souvenirs",1622,4138
1,2127,-1,"Polish notation",281,1756
0,2128,-1,"Tempter of the Bone II",886,3051
1,2129,-1,"Give the rank",86,615
0,2130,-1,"Count the cuboids",236,569
1,2131,-1,"Probability",5121,10636
0,2132,-1,"An easy problem",4866,17462
1,2133,-1,"What day is it",2743,9716
0,2134,-1,"Cuts the cake",2965,4585
1,2135,-1,"Rolling table",2087,4346
0,2136,-1,"Largest prime factor",8011,23681
1,2137,-1,"circumgyrate the string",1947,7747
0,2138,-1,"How many prime numbers",11440,36280
1,2139,-1,"Calculate the formula",3912,12664
0,2140,-1,"Michael Scofield's letter",3138,5454
1,2141,-1,"Can you find it?",14298,60781
0,2142,-1,"disney",347,1221
1,2143,-1,"box",2750,12214
0,2144,-1,"Evolution",333,1143
1,2145,-1,"zz's Mysterious Present",552,2309
0,2146,-1,"The most binary substring",336,1573
1,2147,-1,"kiki's game",10958,17974
0,2148,-1,"Score",5774,9247
1,2149,-1,"Public Sale",8962,15765
0,2150,-1,"Pipe",1198,2908
1,2151,-1,"Worm",3445,5478
0,2152,-1,"Fruit",4068,6913
1,2153,-1,"仙人球的残影",5885,12278
0,2154,-1,"跳舞毯",4216,9549
1,2155,-1,"小黑的镇魂曲",388,1804
0,2156,-1,"分数矩阵",6589,11818
1,2157,-1,"How many ways??",2523,6450
0,2158,-1,"最短区间版大家来找碴",704,1839
1,2159,-1,"FATE",13001,28200
0,2160,-1,"母猪的故事",10584,17683
1,2161,-1,"Primes",10194,26423
0,2162,-1,"Add ‘em",3818,5447
1,2163,-1,"Palindromes",3458,6621
0,2164,-1," Rock, Paper, or Scissors?",2538,3989
1,2165,-1,"Missile Command",5,215
0,2166,-1,"Palindromic Primes Category in Jeopardy!",43,340
1,2167,-1,"Pebbles",1366,2451
0,2168,-1,"Rubik's Cube",39,323
1,2169,-1," Geek Challenge [SKRZAT] (Base Minus Two)",216,591
0,2170,-1,"Frogger",46,395
1,2171,-1," “Bubble Gum, Bubble Gum, in the dish, how many pieces do you wish?”",209,562
0,2172,-1,"Games R Us",20,150
1,2173,-1,"Cover Up",48,227
0,2174,-1,"Bridged Marble Rings",139,432
1,2175,-1,"汉诺塔IX",1891,3308
0,2176,-1,"取(m堆)石子游戏",3856,6308
1,2177,-1,"取(2堆)石子游戏",3320,5443
0,2178,-1,"猜数字",7061,10444
1,2179,-1,"pi",643,1412
0,2180,-1,"时钟",766,2488
1,2181,-1,"哈密顿绕行世界问题",7642,13408
0,2182,-1,"Frog",1296,2915
1,2183,-1,"奇数阶魔方(II)",574,890
0,2184,-1,"汉诺塔VIII",564,1027
1,2185,-1,"Chess",192,525
0,2186,-1,"悼念512汶川大地震遇难同胞——一定要记住我爱你",10328,17707
1,2187,-1,"悼念512汶川大地震遇难同胞——老人是真饿了",9948,24421
0,2188,-1,"悼念512汶川大地震遇难同胞——选拔志愿者",10469,15886
1,2189,-1,"悼念512汶川大地震遇难同胞——来生一起走",2411,4669
0,2190,-1,"悼念512汶川大地震遇难同胞——重建希望小学 ",7224,10887
1,2191,-1,"悼念512汶川大地震遇难同胞——珍惜现在，感恩生活",22226,52105
0,2192,-1,"MagicBuilding",1569,3410
1,2193,-1,"AVL Tree",498,1008
0,2194,-1,"Help the vendor and get some M ^_^",218,549
1,2195,-1,"Monotone SE Min",136,433
0,2196,-1,"Computer",9617,46526
1,2197,-1,"本原串",859,2578
0,2198,-1,"How many elements you must throw out?",248,694
1,2199,-1,"Can you solve this equation?",16549,40253
1,2201,-1,"熊猫阿波的故事",7367,9966
0,2202,-1,"最大三角形",2277,6326
1,2203,-1,"亲和串",10179,23257
0,2204,-1,"Eddy's爱好",2232,4207
1,2205,-1,"又见回文",308,692
0,2206,-1,"IP的计算",3622,16683
1,2207,-1,"IP的计算（二）",474,1184
0,2208,-1,"唉，可爱的小朋友",542,1851
1,2209,-1,"翻纸牌游戏",2089,5537
0,2210,-1,"化学方程式",6,420
1,2211,-1,"杀人游戏",2106,5736
0,2212,-1,"DFS",6905,11489
1,2213,-1,"Save XX",182,778
0,2214,-1,"函数图像",149,734
1,2215,-1,"Maple trees",802,2495
0,2216,-1,"Game III",649,2076
1,2217,-1,"Visit",508,1553
0,2218,-1,"Don't be angry",403,782
1,2219,-1,"God's Birthday",85,460
0,2220,-1,"Encode the tree",67,283
1,2221,-1,"Weak Number Recognition",9,182
0,2222,-1,"Keywords Search",34061,98601
1,2223,-1,"Visit relatives",13,246
0,2224,-1,"The shortest path",1028,2095
1,2225,-1,"The nearest fraction",186,879
0,2226,-1,"Stars",12,314
1,2227,-1,"Find the nondecreasing subsequences",960,2492
0,2228,-1,"Same or not",52,213
1,2229,-1,"Water channels",44,360
0,2230,-1,"This time, two, not one",0,213
1,2231,-1,"I can do it better",0,120
0,2232,-1,"机器人的舞蹈",274,555
1,2233,-1,"机器人的旅行",174,330
0,2234,-1,"无题I",914,2314
1,2235,-1,"机器人的容器",93,495
0,2236,-1,"无题II",1141,2485
1,2237,-1,"无题III",24,240
0,2238,-1,"机器人的舞蹈II",104,308
1,2239,-1,"机器人的项链",218,859
0,2240,-1,"考研路茫茫——人到大四",48,913
1,2241,-1,"考研路茫茫——早起看书",320,1145
0,2242,-1,"考研路茫茫——空调教室",1727,5947
1,2243,-1,"考研路茫茫——单词情结",3296,9086
0,2244,-1,"考研路茫茫——辅导班",43,235
1,2245,-1,"考研路茫茫——复习进度",24,382
0,2246,-1,"考研路茫茫——考试大纲",135,690
1,2247,-1,"考研路茫茫——劳逸结合",7,1509
0,2248,-1,"纷菲幻剑录 之 十年一剑",376,737
1,2249,-1,"最小费用狗",28,285
0,2250,-1,"贪心的孩子",34,549
1,2251,-1,"ShaDan’  Problem",3,157
0,2252,-1,"The dress rehearsal of opening ceremony",0,90
1,2253,-1,"Longest Common Subsequence Again",69,840
0,2254,-1,"奥运",1083,4087
1,2255,-1,"奔小康赚大钱",9570,23434
0,2256,-1,"Problem of Precision",1448,2343
1,2257,-1,"Bob's trouble",4,130
0,2258,-1,"Continuous Same Game (1)",304,661
1,2259,-1,"Continuous Same Game (2)",131,535
0,2260,-1,"Difficulty control",37,319
1,2261,-1,"To go or not to go",21,169
0,2262,-1,"Where is the canteen",923,2947
1,2263,-1,"Balance",4,242
0,2264,-1,"The best riding route",13,206
1,2265,-1,"Encoding The Diary",1116,1898
0,2266,-1,"How Many Equations Can You Find",1221,1850
1,2267,-1,"How Many People Can Survive",238,509
0,2268,-1,"How To Use The Car",376,738
1,2269,-1,"Cross The River",175,649
0,2270,-1,"How Many Friends Will Be Together With You",271,543
